BUILDING,VALUE,BUSINESS,CHECKIN,LOCATION,FOOD,CLEANLINESS,ROOMS,SERVICE,NOTRELATED,OTHER,SEGMENTS
0,0,0,0,0,1,0,0,0,0,0,The food comes out all tasting the same - just salty.
0,0,0,0,0,1,0,0,0,0,0,The dessert that is served is the same ones that come from the main buffet.
0,0,0,0,0,1,0,0,0,0,0,I could have done without this meal.
0,0,0,0,0,1,0,0,0,0,0,Brazilian - I would recommend this.
0,0,0,0,0,1,0,0,0,0,0,The food was simple but really good.
0,0,0,0,0,1,0,0,0,0,0,The meat on the skewers were delicious.
0,0,0,0,0,1,0,0,0,0,0,Mexican - This was okay.
0,0,0,0,0,1,0,0,0,0,0,Most of the items were deep fried.
0,0,0,0,0,1,0,0,0,0,0,I loved the chips and gucamole.
0,0,0,0,0,1,0,0,0,0,0,Italian - This was good.
0,0,0,0,0,1,0,0,0,0,0,"The best part of the meal was the appetizers: meats, cheese, and the bread!!"
0,0,0,0,0,1,0,0,0,0,0,I ordered filet mignon with a grape sauce but what I got was more of a salsbury steak with gravy.
0,0,0,0,0,1,0,0,0,0,0,24 hour snack bar - All they ever had was pizza and popcorn.
0,0,0,0,0,1,0,0,0,0,0,I saw hot dogs once or twice.
0,0,0,0,0,1,0,0,0,0,0,They don't have a menu posted so you have no idea what is even offered.
0,0,0,0,0,1,0,0,0,0,0,We ordered hamburgers once but the meat looked pink even after it was cooked twice.
0,0,0,0,0,1,0,0,0,0,0,Le Cafe - Great!!
0,0,0,0,0,1,0,0,0,0,0,They have fantastic frappucinos - topped with whipped cream and drizzled in chocolate sauce...mmmm!
1,0,0,0,0,0,0,0,0,0,0,MISCBeach - Ocean/beach itself is beautiful.
1,0,0,0,0,0,0,0,0,0,0,Resort does not take care of its beach though.
0,0,0,0,0,0,1,0,0,0,0,"There was garbage (straws, cigarette butts, cups, broken glass) all over the place."
0,0,0,0,0,0,1,0,0,0,0,No garbage cans to be seen around the beach.
0,0,0,0,0,0,1,0,0,0,0,I never saw anyone walking around picking up garbage either.
0,0,0,0,0,0,0,0,0,0,1,Massages - Massage huts all over the resort.
0,0,0,0,0,0,0,0,0,0,1,These are outdoor and in the open but there is a semi private hut near the 24 hour snack bar.
0,1,0,0,0,0,0,0,0,0,0,They charge $30 an hour and it is worth it.
0,1,0,0,0,0,0,0,0,0,0,We tipped $5 per person.
1,1,0,0,0,0,0,0,0,0,0,The resort spa is separate building and they charge a lot more.
0,0,0,0,0,0,0,0,0,1,0,"Things to bring (aside from the obvious) - Antibacterial hand soap for your room, spray air freshner, an alarm clock (or just a clock as they do no have them in any of the rooms), Cortizone (for heat rashes), Benadryl (to stop the itching from heat rash...lol), face cloths (we got these one day and never saw them again)."
0,0,0,0,0,0,0,0,0,1,0,We brought mosquito repellant and After Bite but did not see a real need to use this.
0,0,0,0,0,0,0,0,0,1,0,We did however get some anti-Malaria pills from our doctor as there have been some outbreaks in the Punta Cana area this year.
0,0,0,0,0,0,0,0,0,1,0,"Tipping - We tipped the maids $2 each day, $2 at the a la carte restaurants, and $2 per bag to the bell boys as they dragged our suitcases up 4 floors when we first got there."
0,0,0,0,0,0,0,0,0,1,0,We did not frequent the bars so did not tip when we went up for the odd drink.
0,0,0,0,0,0,0,0,0,0,1,Over-all the trip was okay but a little disappointing.
0,0,0,0,0,0,0,0,0,0,1,We did not go on vacation to party and get drunk all the time.
0,0,0,0,0,0,0,0,0,1,0,"It was more to relax, enjoy the beach, and have some decent food."
0,0,0,0,0,0,0,0,0,0,1,Personally I would not go back to a Barcelo resort.
0,0,0,0,0,0,0,0,0,1,0,I have found that the Occidental Grand and Bahia Principe chains to be much better.
0,0,0,0,0,0,0,0,0,1,0,We normally go around this time every year and pay about $1500....so I guess you get what you pay for!
0,0,0,0,0,0,0,0,0,0,1,Fantastic Hotel The
0,0,0,0,0,0,0,0,0,0,1,Russell hotel is an older hotel with a certain charm to it.
0,0,0,0,1,0,0,0,0,0,0,"The location is the best thing about this hotel - only minutes from Circular Quay, close to the Opera House and steps from great restaurants and cafes."
1,0,0,0,0,0,0,0,1,0,0,"The staff are extremely friendly and helpfull, ready to help with anything, especially your bags, there is no elevator (heritage building)."
0,0,0,0,0,0,0,1,0,0,0,"The rooms are small but very cozy, we would definitely stay here again."
0,0,0,0,0,0,0,0,0,0,0,I will stay at the
0,0,0,0,0,0,0,1,0,0,0,"Donatello again The rooms at the Donatello are comfortable, practical, and attractive."
0,0,0,0,0,0,0,0,1,0,0,The staff is helpful and pleasant.
0,0,0,0,0,1,0,0,0,0,0,Breakfast is a buffet continental repast--the room gets crowded but the food is quite fresh.
0,0,0,0,0,0,0,0,0,0,1,"I was there for 12 nights and don't have a single criticism of the hotel, except for the crowded breakfast room."
0,0,0,0,0,0,0,0,0,0,1,"The restaurant attached to the hotel, however, is quite mediocre and very noisy, with unresponsive staff."
0,0,0,0,0,0,0,0,0,0,0,Avoid it.
0,0,0,0,0,0,0,0,0,0,1,Brilliant Hotel - would recommend to anyone
0,0,0,0,0,0,0,0,0,0,1,We have just returned from a very pleasant 3 night stay at the Jolly Carlton in Amsterdam during the period between Christmas and New Year.
0,0,0,0,0,0,0,0,0,0,1,We thoroughly enjoyed our stay.
0,0,0,0,0,0,0,0,1,0,0,"The staff were very polite, friendly and couldn't do enough for you."
0,0,0,0,0,0,0,1,0,0,0,The room was more than adequate for our needs.
0,0,0,0,0,0,1,0,0,0,0,"It was clean and tidy and as there was a thermostat in the room, the temperature was just right."
1,0,0,0,0,0,0,0,0,0,0,We were on the 7th floor so noise was not a problem.
0,0,0,0,0,1,0,0,0,0,0,"There was a big choice at breakfast and again the staff were very friendly and quick to take your order for hot drinks and the made to order omelettes, scrambled eggs etc."
0,0,0,0,1,0,0,0,0,0,0,The hotel was in a perfect location to explore all the sights in Amsterdam.
0,0,0,0,1,0,0,0,0,0,0,"It was just over 5 minutes walk to Dam Square and a couple of minutes away from Rembrantplein where there were lots of bars, clubs and restaurants."
0,0,0,0,0,0,0,0,0,0,1,I will definitely stay that this hotel on our next trip to Amsterdam.
0,0,0,0,0,0,0,0,0,0,0,You have to confirm your reservation!
0,1,0,0,1,0,0,0,0,0,0,"I chose the Francisco Bay because it locates near the Fisherman warf with free parking space, and affordable price."
0,0,0,0,0,0,0,0,0,0,0,I have made reservation through hotels.
0,0,0,0,0,0,0,0,0,0,0,com and already paid for the whole cost with email confirming my reservation.
0,0,0,0,0,0,0,0,1,0,0,"At the time I checked in, the fron desks said we don't have your reservation and there is no room available!!"
0,0,0,0,0,0,0,0,1,0,0,They said this problem can normally happen and just sent us to the other hotel with the same owner but was much more far away (quite not responsible).
0,0,0,0,0,0,0,0,0,0,0,"They said I shouldn't have any problem with the distance since San Fran is a very small city, you can take the bus around."
0,0,0,0,0,0,0,0,0,0,0,I think that is not their business to judge!
0,0,0,0,0,0,0,0,0,0,0,I have read from the review that there was this kind of problem before but didn't think this should happen oftenly.
0,0,0,0,0,0,0,0,0,0,0,I think they might intentionally give my room to the other with higher rates.
0,0,0,0,0,0,0,0,0,0,0,"So if you make a reservation through internet, you have to call them and confirm it!"
0,0,0,0,0,0,0,0,0,0,1,a tale of good and bad
1,1,0,0,0,1,0,1,0,0,0,"Positives: gorgeous landscaped grounds in the midst of the paddy fields; beautiful villas; wonderful breakfasts (the home-made bread with home-made jam was delicious); extras such as free mini-bar, free laundry and transfers into town (15-minute drive); lovely spa; fantastic infinity poolNegatives: internet never worked and staff didn't understand why it wasn't acceptable that 50% of websites (including all online newspapers) were blocked by their server; extremely high prices in the restaurant (why should main courses be 2-3 times as expensive as very chic restaurants in Seminyak?);"
0,0,0,0,0,0,0,0,1,0,0,"the butler who was a kind of concierge, and was very pushy in getting us to book excursions from which the hotel was clearly making money - this butler often made us very uncomfortable, and was not knowledgeable about Bali and gave us very poor advice which wasted our time and money."
0,0,0,0,0,0,0,0,0,1,0,"Ubud itself has a lot to offer, great shopping and sightseeing and restaurants, but does get very over-crowded and in the daytime is simply a massive traffic jam.All in all, the Chedi would be great if you truly need to get away from it all - staying in your villa, lounging by the pool, eating fine meals (at a huge mark-up but probably still cheaper than London or New York)."
0,0,0,0,0,0,0,0,0,0,1,But the atmosphere is soul-less.
0,0,0,0,0,0,0,0,0,0,1,"You almost never see anyone else (apart from your butler who constantly comes to your door - even entering once without knocking!),"
0,0,0,1,0,0,0,0,0,0,0,"and bizarrely there often wasn't anyone at reception which is a bit of a shock when you return to the hotel and need to get your key.Very strange, and ultimately not very pleasant despite all its positives."
0,0,0,0,0,0,0,0,0,0,1,Enjoyed the Stay
0,0,0,0,0,0,0,0,0,0,0,"My wife and I have spent 5 nights in October, (They really party on Halloween there!!),"
0,0,0,0,0,0,0,0,0,0,1,and enjoyed every day.
0,0,0,0,0,0,0,0,0,0,0,"The hotel is a few blocks removed from the noise and activity of Waikiki, so things are a little quieter."
0,0,0,0,0,0,0,0,0,0,0,Our room was an oceanview standard with King bed on the 12th floor.
0,0,0,0,0,0,0,1,0,0,0,Not much view as it's almost 2 blocks from beach.
0,0,0,0,0,0,0,1,0,0,0,"Quiet for the most part, the room was adequate but could use some minor remodeling."
0,1,0,0,0,0,0,0,0,0,0,"The restaurant was expensive so we ate locally at more moderately priced restaurants, of which there are many within easy walking distance."
0,0,0,0,0,0,0,0,0,0,1,We would definately stay again.
0,1,0,0,0,0,0,0,0,0,0,"Moderate pricing and quiet location with parking, (Fee $9 to $12), yet still close to the Waikiki scene made it a good choice for us."
0,0,0,0,0,0,0,0,0,0,1,We were not in Paradise
0,0,0,0,0,0,0,0,0,0,1,Our stay in Hotel Paradisus for 8 nights has not been good.
0,1,0,0,0,0,0,0,1,0,0,The price we paid and the service provided us has not been of 5*****Quality and the reason are:Transportation to the hotel was very confusing.
0,0,0,1,0,0,0,0,0,0,0,No welcome drink or greeting upon arrival.
0,0,0,0,0,0,0,0,0,0,0,We saw it later with other arrivals.
0,0,0,0,0,0,0,0,1,0,0,Room serviceRoom service needs management.
0,0,0,0,0,0,0,1,0,0,0,Not enough towels or sometimes nothing until 6pm.
0,0,0,0,0,0,0,1,0,0,0,Bed linen was for a queen size bed.
0,0,0,0,0,0,0,1,0,0,0,We had a king size bed!!
0,0,0,0,0,0,0,0,1,0,0,Most of the time we got no bottle water for cleaning the teeeth or drinking.
0,0,0,0,0,0,0,1,0,0,0,No colorful bed spread.
0,0,0,0,0,0,0,0,0,0,1,The brochure and the webside looks fantastic but none of them was there.
0,0,0,0,0,0,0,1,0,0,0,No extra bedding for the night because it was sometimes cool.
0,0,0,0,0,0,0,0,0,0,1,Too much noise from other ruede guests with no manner which came home between 4am and 5am in the morning and talked for one hour in front of their room.
0,0,0,1,0,0,0,0,0,0,0,"We asked for another room, no answer."
0,0,0,1,0,0,0,0,0,0,0,Asked for another mattress because it was like you are sleeping on a stone.
0,0,0,1,0,0,0,0,1,0,0,"We called to the front desk and got promised they will change it, nothing was happen during our stay."
0,0,0,0,0,0,1,0,0,0,0,Sofas in room were dirty and damaged.
0,0,0,0,0,0,0,1,0,0,0,Bathtop curtain was to short and the bathroom was allways flooded after taking a shower.
0,0,0,0,0,1,0,0,0,0,0,"Food serviceFrench Gourmet - nice presentation but no seasoning, very bland and no taste."
0,0,0,0,0,1,0,0,0,0,0,Sakura Japanese Restaurant - the cook was from the Dom. Republic.
0,0,0,0,0,0,0,0,0,0,0,Needs no explaination.
0,0,0,0,0,1,0,0,0,0,0,"Palapa Grill Seafood Restaurant - Grilled fish overcooked, dry and fishy."
0,0,0,0,0,1,0,0,0,0,0,Lunch Buffet - not enough selection.
0,0,0,0,0,1,0,0,0,0,0,Quality was not very special and no flavour.
0,0,0,0,0,1,0,0,0,0,0,"Nobody knew what's in the chafing dishes or on all the plate, because no labelling."
0,0,0,0,0,1,0,0,0,0,0,Dolce Vita Italian Restaurant - some of the dishes were good.
0,0,0,0,0,1,0,0,0,0,0,We never tried the mexican restaurant or the brazilBeverage ServiceFront Lobby bar - Very good in the night.
0,0,0,0,0,1,0,0,0,0,0,Excellent bartenders.
0,0,0,0,0,1,0,0,0,0,0,Beach Bar - very slowBar by Hibiscus Restaurant - very unfriendly and bad set up not guest friendly.
0,0,0,0,0,1,0,0,0,0,0,We found only 4 bars and missing the other 3 which we read on the webside.
0,0,0,0,0,0,0,0,1,0,0,Waitersfriendly but 70% spoke no english and was sometimes difficult to get the right thing.
0,0,0,0,0,0,0,0,1,0,0,Head waiters from the restaurants to take the order mostly unfriendly - no smile.
0,0,0,0,0,0,0,0,0,0,1,The landscaping was very beautiful and well groomed.
0,1,0,0,0,0,1,0,0,0,0,All restrooms in Restaurants were nice and cleanIn all we paid for a 5*****Hotel and got 3*** Service.
0,0,0,0,0,0,0,0,0,0,1,We are very dissapointed.
0,0,0,0,0,0,0,0,0,0,0,We heard so many complaining during our stay and hope the took some time too to let them know.
0,0,0,0,0,0,0,0,0,0,1,We were blinded with the wonderful brochure and the webside about this Hotel Paradisus.
0,0,0,0,0,0,0,0,0,0,1,We travelled all over the world and had never such a bad experience.
0,0,0,0,0,0,0,0,0,0,1,Two very dissapointed world traveller.
0,0,0,0,0,0,0,0,0,0,0,BH
0,0,0,0,0,0,0,0,0,0,1,Wouldn't Hesitate to Return
0,0,0,0,0,0,0,0,0,0,1,Reservations were made via call to Personalities Hotels- all went off without a hitch.
0,1,0,0,0,0,0,0,0,0,0,$85 + parking was better than I was expecting.
0,0,0,1,0,0,0,0,0,0,0,"Directions from the hotel website were right on, check-in was completed in 30 seconds for a weekend stay."
0,0,0,0,0,0,0,0,0,0,0,"For those concerned about the neighborhood- it's SF, get over panhandlers."
0,0,0,0,0,0,0,0,0,0,0,Why pay more to be a block closer to Union Square?
0,0,0,0,0,0,0,0,0,0,0,I wouldn't!
0,0,0,0,0,0,0,1,0,0,0,"Our corner room doubled as a fire escape, which allowed opening the window for fresh air."
0,0,0,0,0,0,0,1,0,0,0,"We were on 8th floor, so very little street noise- asked to be away from kids!"
0,0,0,0,0,0,0,1,0,0,0,"The room itself was small, but no smaller than other large city hotels- if you want room to walk, I'd suggest taking the F down to Ferry Plaza."
0,0,0,0,0,0,0,0,0,0,0,If ever I returm.
0,0,1,0,0,0,0,0,0,0,0,I'll certainly check rates at this and other hotels under same ownership.
0,0,1,0,0,0,0,0,0,0,0,"If I was expecting the Hyatt, I'd have been disappointed, but, for someone who travels extensively for work, this beats many chains hands-down!"
0,0,0,0,0,0,0,0,0,0,1,Pet Friendly Find in SF
0,0,0,0,0,0,0,0,0,0,1,"We chose the Laurel Inn because it takes pets and provides parking, but found that it has a lot more going for it."
0,0,0,0,1,0,0,0,0,0,0,"The location in a quiet residential neighborhood was great for us, as it gives a different view of SF than the usual downtown one, but it could be inconvenient for some travellers."
0,0,0,0,0,0,0,1,0,0,0,"The rooms were unusually large for a city hotel, and very comfortable, with a pleasant and muted W-ish decor."
0,0,0,0,0,0,0,1,0,0,0,"Our first room had a small kitchenette, the second did not -- here, a micro wave and a small fridge would have been welcome."
0,0,0,1,0,0,0,0,0,0,0,"The front desk staff was very helpful and very welcoming, to us and to our standard poodle."
0,0,0,0,0,0,0,0,0,0,1,The parking was great.
0,1,0,0,0,0,0,0,0,0,0,"And the price was very reasonable, considering the quality of the place."
0,0,0,0,0,0,0,0,0,0,1,"We would recommend the Laurel enthusiastically to our friends, unless they need to be downtown."
0,0,0,0,0,0,0,0,0,0,1,OK hotel Stayed 2 nights.
0,0,0,0,1,0,1,1,0,0,0,"Pros: location, clean large room."
0,0,0,0,0,0,0,0,0,0,1,Cons: free internet only in the business center which has only 2 computers with a sign (15 minutes per guest only).
1,0,0,0,0,0,0,0,0,0,0,"No pool, no sauna, no whirlpool."
0,0,0,0,0,0,0,0,0,0,1,Overall a good experience
0,0,0,0,0,0,0,0,0,1,0,Stayed here about 3 times in the past four years.
0,0,0,0,0,0,0,0,0,1,0,Used to stay at the Boston Park Plaza Hotel and Towers but when the rates when up found the Radisson online and it is right around the corner from the Boston Park Plaza.
0,0,0,0,1,0,0,0,0,0,0,"GREAT LOCATION: Close to the theatre district, Boston Common, Newberry Street, and the Long Wharf area."
0,1,0,0,0,0,0,1,0,0,0,The rooms are big and are fairly priced for a Boston hotel.
0,0,0,0,0,0,1,0,1,0,0,Only compaints are that the service is a little slow during busy times and during one of my stays there were three or four tiny ants on the floor.
0,0,0,0,0,0,0,0,0,0,1,Like dating a supermodel...
1,0,0,0,0,0,0,0,0,0,1,"Yes, this is a beautiful hotel, but aside from that there is nothing."
0,0,0,1,0,0,0,0,1,0,0,Service: abysmal (you are supposed to be assigned a peronal assistant to cater to your every whim...I got a phone number which was always busy and a front desk that could care less).
0,0,0,0,0,0,0,1,0,0,0,"Noise: Constant (until 4AM, front desk unapologietic, room on 3rd floor as if on the dancefloor)."
0,0,0,0,0,0,0,1,0,0,0,"Room: Large, well furnished and stylish, but the sink, toilet and bath all overflowed."
0,0,0,0,0,0,0,0,1,0,0,"Management was receptive to comments upon check out, but acknowledged that the hotel was having trouble with staffing/noise/growing pains."
0,1,0,0,0,0,0,0,0,0,1,"In the end, not even close to worth it."
1,0,0,0,0,0,0,0,0,0,1,"Pool closed, lobby torn apart and the owners"
0,0,0,0,0,0,0,0,0,0,1,Refuse to notify guests!
0,0,0,0,0,0,0,0,0,0,0,I was supposed to stay at this hotel on Canal Street for 3 nights at the end of June using a coupon for one of them.
0,0,0,0,0,0,0,0,0,0,0,Arrived in N.O. La via Amtrak.
0,0,0,0,0,0,0,0,0,0,0,"I was advised to take a taxi to the hotel rather than the bus as, since Katrina, the buses in the area of the train station/arena/Superdome are irregular."
0,0,0,0,0,0,0,0,0,0,0,"There isn't much in the train station, but there is a Subway restaurant, some sort of coffee shop (which may be attached to the Subway), a small gift shop and both Amtrak and Greyhound ticket counters."
0,0,0,0,0,0,0,0,0,0,0,"A few police/sheriff's officers were present, and very polite and helpful in providing taxi info."
0,0,0,0,0,0,0,0,0,0,0,My cab driver had just gotten his tax the day before.
0,0,0,0,0,0,0,0,0,0,0,He lost everything in the storm.
0,0,0,0,0,0,0,0,0,0,0,Very nice man.
0,0,0,0,0,0,0,0,0,0,0,I can't believe that people in FEMA trailers have to pay rent on the space for the trailer.
0,0,0,0,0,0,0,0,0,0,0,Don't get me started.
0,0,0,0,0,0,0,0,0,0,0,Back to the hotel.
0,0,0,0,0,0,0,0,0,0,0,Cabs to the hotels are a flat $11.00 (which includes a $1.00 fuel surcharge).
0,0,0,0,0,0,0,0,0,0,0,"Canal Street is under repair, as is much of the city, even two years after Katrina."
0,0,0,0,0,0,0,0,0,0,0,Mostly the sidewalks are being rebuilt.
0,0,0,0,0,0,0,0,0,0,0,I didn't have a problem with the construction in the city and I came down mainly because NOLa needs support.
0,0,0,0,0,0,0,0,0,0,1,"Upon arrival at the Marriott, I knew things were not going to be so swell."
0,0,0,0,0,0,0,0,0,0,0,"First, there were two uniformed associates outside, a doorman and a bellman."
0,0,0,0,0,0,0,0,1,0,0,"While one opened my door, neither of them got my bags out of the cab, nor did they offer a single female assistance into the hotel."
0,0,0,0,0,0,0,0,0,0,0,Strike one.
1,0,0,0,0,0,0,0,0,0,0,"Upon entering, the entire lobby is under construction, so you have to lug your stuff up an escalator to the temporary lobby on the second floor."
0,0,0,0,0,0,0,0,0,0,0,Let me explain.
0,0,0,0,0,0,0,0,0,0,0,I have no problem with renovations.
0,0,0,0,0,0,0,0,0,0,1,"BUT, this hotel made NO mention of any renovations on their website."
0,0,0,0,0,0,0,0,0,0,0,"I checked and double checked, and called Marriott's Platinum desk and asked them to verify that no mention was made."
0,0,0,0,0,0,0,0,0,0,0,There was nothing.I checked in.
0,0,0,0,0,0,0,0,0,0,0,"Actually, I was one day early but since the hotel was about 17% occupied, it wasn't a problem."
0,0,0,0,0,0,0,0,0,0,0,I was given a room in the river tower with a view of the other tower and pool.
0,0,0,0,0,0,0,0,0,0,1,The pools are closed for repair.
0,0,0,1,0,0,0,0,0,0,1,"Again, I was not informed of this in advance, nor at check-in!"
0,0,0,0,0,0,0,0,0,0,0,"The Concierge lounge, access to which I receive due to my frequency of Marriott-branded use, was across the hotel resulting in a trip down the elevator, across the lobby and back up."
0,0,0,0,0,0,0,0,0,0,0,Oh well.A side note about the elevators.
0,0,0,0,0,0,0,0,0,0,0,"Marriott seems to be adding fancy, high speed elevators to it's large hotels."
0,0,0,0,0,0,0,0,0,0,0,The first I saw this was at the Marriott Marquis in NYC.
0,0,0,0,0,0,0,0,0,0,0,You enter your desired floor on the keypad OUTSIDE the elevator.
0,0,0,0,0,0,0,0,0,0,0,"Then, the display returns the number/letter of the car which will take you to your floor."
0,0,0,0,0,0,0,0,0,0,0,"So, make sure you pay attention!"
0,0,0,0,0,0,0,0,0,0,0,Back to the hotel.
0,0,0,0,0,0,0,1,0,0,0,The room was small with no view.
0,0,0,0,0,0,0,1,0,0,0,The room was very noisy.
0,0,0,0,0,0,0,0,0,0,0,I was told that all windows are being replaced with double-paned glass.
0,0,0,0,0,0,0,1,0,0,0,"Honestly, you can hear people whistling at other people on the street."
0,0,0,0,0,0,0,1,0,0,0,"Also, construction on the street starts at about 6:30 AM so forget about sleeping in."
0,0,0,0,0,0,0,0,0,0,0,"Again, I was up early and I don't have a problem with rebuilding."
0,0,0,0,0,0,0,0,0,0,0,I took a walk through the hotel.
0,0,0,0,0,0,0,0,1,0,0,"Frankly, most of the associates didn't acknowledge anyone's presence."
0,0,0,0,0,0,0,0,0,0,0,The sole person who convinced me to not leave was one of the security guards.
0,0,0,0,0,0,0,0,0,0,0,She took it upon herself to escort me to the front desk for a room change.
0,0,0,0,0,0,0,0,0,0,0,I was informed by several associates and managers that the owners of the hotel (it is my understanding that Marriott owns the people but others own the building) refused to inform guests of the renovations.
0,0,0,0,0,0,0,0,0,0,0,"This is inconceivable, especially given that the rate was $30 more per night than at the JW Marriott across the street and that property is completely renovated!"
0,0,0,0,0,0,0,0,0,0,0,I was upgraded to a two room suite.
0,0,0,0,0,0,0,0,0,0,0,Actually a standard room with a connecting door into a parlor room.
0,0,0,0,0,0,0,0,0,0,0,The living space was quite nice.
0,0,0,0,0,0,0,1,0,0,0,"I had two bathrooms, a dining area, couch, wet bar and there is a Murphy bed in the living room so I suppose it would be great for families, or to sell if the place is sold out."
0,0,0,0,0,0,0,0,0,0,0,Not likely any time soon.
0,0,0,0,0,1,0,0,0,0,0,The food and service in the concierge lounge wasn't great.
0,0,0,0,0,0,0,0,0,0,0,"OK, the first night, everything was seafood which I don't eat."
0,0,0,0,0,0,0,0,0,0,0,Others may love it.
0,0,0,0,0,0,0,0,0,0,0,"There were mini crab cakes, shrimp and a big pot of gumbo."
0,0,0,0,0,1,0,0,0,0,0,"Problem is, the fishy smell overpowered the lounge, and the elevator landing outside."
0,0,0,0,0,1,0,0,0,0,0,Fish shouldn't smell fishy or like garbage.
0,0,0,0,0,1,0,0,0,0,0,It shouldn't really smell at all.
0,0,0,0,0,1,0,0,0,0,0,Yuck!
0,0,0,0,0,1,0,0,0,0,0,"Also, for breakfast, the food was OK but there were no English Muffins, minimal pastries and cereals and just not a big selection."
0,0,0,0,0,1,0,0,0,0,0,"It looked nice, whatever there was of it."
0,0,0,0,0,1,0,0,0,0,0,"However, when I went to get butter balls for my toast, a piece of glass about 1 inch square was commingled with the butter and landed on my toast."
0,0,0,0,0,1,0,0,0,0,0,I had to go into the little kitchen to find someone to show.
0,0,0,0,0,0,0,0,1,0,0,"Her response was, oh Ill take care of it."
0,0,0,0,0,0,0,0,1,0,0,"Not I'm sorry or some other words of concern, just Oh."
0,0,0,0,0,0,0,0,0,0,0,"Needless to say, breakfast that day, and each subsequent day was cafe au lait and beignets at Cafe du Monde."
0,0,0,0,0,0,0,0,0,1,0,YUM!
0,0,0,0,0,0,0,0,0,0,0,The restaurant is temporarily located on the 41st floor in what was the fine-dining restaurant pre-Katrina.
0,0,0,0,0,0,0,0,0,0,0,"There are a couple sandwiches, some entrees including fish and steak, and appetizers."
0,0,0,0,0,0,0,0,0,0,0,"But, dessert-wise, they had cheesecake, chocolate cake and ice cream."
0,0,0,0,0,0,0,0,0,1,0,Come on.
0,0,0,0,0,0,0,0,0,1,0,"I know it's slow, but this is NOLa, can we at least have bread pudding or something yummy?"
0,0,0,0,0,0,0,0,0,1,0,"The turkey club was good, albeit served just on run-of-the-mill white bread, not the advertised sourdough."
0,0,0,0,0,0,0,0,0,0,0,"When I saw that on the bar menu the second night, I asked the bartender."
0,0,0,0,0,0,0,0,0,0,0,She said never in 20 years has it been on sourdough!
0,0,0,0,0,0,0,0,0,0,0,Prices in the restaurant were reasonable for New Orleans.
0,1,0,0,0,0,0,0,0,0,0,"Typical hotel prices, although room service is around $2.00 per item more than the dining room, plus a 21% service charge and tax."
0,1,0,0,0,0,0,0,0,0,0,"That's a little too much if you ask me.Overall, the city is still almost empty which is a shame."
0,0,0,0,0,0,0,0,0,0,0,I haven't been here for some 20 years and I don't recall too much.
0,0,0,0,0,0,0,0,0,0,0,The French Quarter is indecent shape but there are a lot of vacant buildings.
0,0,0,0,0,0,0,0,0,0,0,"Also, while I remember lots of bars, I didn't remember seeing as many of the, hmm, adult-type places as I did this time."
0,0,0,0,0,0,0,0,0,1,0,"In conclusion, New Orleans needs support."
0,0,0,0,0,0,0,0,0,1,0,It still can be a charming city again and I am sure that new developments (I saw a big TRUMP banner on the cab ride over) will help.
0,0,0,0,0,0,0,0,0,0,0,y problems weren't with the city.
0,0,0,0,0,0,0,0,0,1,0,Most of the people I encountered outside of the hotel were very nice.
0,0,0,0,0,0,0,0,1,0,0,80% of the people IN the hotel couldn't care less about whether guests are there.
0,0,0,0,0,0,0,0,1,0,0,I wanted to shout.
0,0,0,0,0,0,0,0,1,0,0,".I came here to support the city, can you at least PRETEND you are glad I am here??"
0,0,0,1,0,0,0,0,0,0,0,"When I went to the desk to hand in my certificate, both the associate and manager told me I had to call in advance and that the certificate (a print out from the Marriott Rewards Platinum page that says PRINT THIS PAGE AND SURRENDER) was no good since it wasn't the certificate."
0,0,0,1,0,0,0,0,0,0,0,"Frankly I still don't know what they were saying, aside from implying that I am an idiot."
0,0,0,0,0,0,0,0,1,0,0,"So, after only 2 nights, I lugged my stuff down the escalator with no help, across the street and checked into the JW a day early."
0,0,0,0,0,0,0,0,0,0,1,We shall see how THAT goes.I won?? return to the Marriott and I suggest they get their act together and inform people of the renovations.
0,0,0,0,0,0,0,0,1,0,0,"Out of all the associates I encountered, only two-a female security guard and the aforementioned bartender, were nice."
0,0,0,0,1,0,0,0,0,0,1,"Excellent Hotel Lovely hotel,quiet location just off la Ramblas."
0,0,0,0,0,0,0,0,1,0,0,Efficient and friendly staff.
0,0,0,0,0,0,1,0,0,0,0,Spotlessly clean.
0,0,0,0,0,0,0,0,0,0,1,"Watch out for the pickpockets, and gypsies carrying babies !They will put a newspaper on the table and pick up anything under it !!! Dont get caught on the pea under the cup trick ! Its a big scam by an organised gang."
0,0,0,0,0,0,0,0,0,0,0,The only winners are part of the gang themselves !!
0,0,0,0,0,0,0,0,0,0,1,wonderful wedding my husband and i had planned to get married abroad.
0,0,0,0,0,0,0,0,0,0,1,when we saw secrets excellence at punta cana we instantly fell in love.
0,1,0,0,0,0,0,0,0,0,0,"we paid extra for the wedding package, room upgrade and the excellence club, it was money well spent."
0,0,0,0,0,0,0,0,1,0,1,"the hotel, and its staff were brilliant and could not do enough for you."
0,0,0,0,0,0,0,0,0,0,1,as we had paid for the excellence club we were whisked away on arrival and taken to an air- conditioned room ( which we both welcomed being from Scotland) and were given a glass of bubbly.
0,0,0,0,0,0,0,0,0,0,1,this was a lovely start to the holiday.
0,0,0,0,0,0,0,0,1,0,0,"as for the wedding we met the wedding co-ordinator, Iveilesse, the following day and she covered every aspect of the wedding planning and more!"
